product_id,product_link,Processor_Name,Processor_Generation,Clock_Speed,SSD_Capacity,RAM,Graphic_Processor,Graphic_Memory,Touchscreen,Screen_Size,Screen_Resolution,Refresh_Rate,price
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMG5UZBFZVTYRFN,https://www.flipkart.com/product/p/item?pid=COMG5UZBFZVTYRFN,Ryzen 5 Hexa Core,,2.1 GHz with Turbo Boost Upto 4 GHz,512 GB,8 GB,AMD Radeon Radeon,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"50,990"
COMG8N9HR7TJCW5K,https://www.flipkart.com/product/p/item?pid=COMG8N9HR7TJCW5K,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.4 GHz,1 TB,16 GB,NVIDIA GeForce RTX 3060,6 GB,No,40.89 cm (16.1 inch),2560 x 1440 Pixel,,"1,07,990"
COMGMNCQUA6YCGVT,https://www.flipkart.com/product/p/item?pid=COMGMNCQUA6YCGVT,Ryzen 5 Hexa Core,,2.0GHz Upto 4.5GHz,512 GB,8 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"59,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMGFWCYPVDVM8S3,https://www.flipkart.com/product/p/item?pid=COMGFWCYPVDVM8S3,Ryzen 9 Octa Core,,Up to 4.9 GHz max boost,1 TB,16 GB,NVIDIA GeForce RTX 3070 Ti,8 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,240 Hz,"1,89,990"
COMGHMH6BTV6QVGD,https://www.flipkart.com/product/p/item?pid=COMGHMH6BTV6QVGD,Core i5,12th Gen,Max Turbo Boost Upto 4.4 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),1920 x 1080 Pixels,,"69,990"
COMG36826UHAD8PW,https://www.flipkart.com/product/p/item?pid=COMG36826UHAD8PW,Core i3,11th Gen,Max Turbo Boost Frequency Up to 4.10 GHz,256 GB,4 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"39,990"
COMGMM3H4NFYZHVW,https://www.flipkart.com/product/p/item?pid=COMGMM3H4NFYZHVW,Core i3,10th Gen,"Base Frequency 1.2 GHz, Max Turbo Frequency at 3.4 GHz",256 GB,8 GB,Intel Integrated UHD,,No,86.84 cm (34.19 cm),1920 x 1080 Pixels,60 Hz,"27,990"
COMG97ARCNYBCH8H,https://www.flipkart.com/product/p/item?pid=COMG97ARCNYBCH8H,Core i5,11th Gen,2.4 GHz upto max turbo frequency at 4.2 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"53,990"
COMGF478YE3YYPC6,https://www.flipkart.com/product/p/item?pid=COMGF478YE3YYPC6,Ryzen 3 Quad Core,,2.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"43,490"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMGDTTDZ8DJESMA,https://www.flipkart.com/product/p/item?pid=COMGDTTDZ8DJESMA,Core i5,12th Gen,Max Turbo Frequency Upto 4.4 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920 x 1080 PIxel,,"75,070"
COMGE73KXAHEFJUP,https://www.flipkart.com/product/p/item?pid=COMGE73KXAHEFJUP,Ryzen 9 Octa Core,,Max Turbo Frequency at 4.8 GHz,1 TB,16 GB,AMD Radeon RX 6800M,12 GB,No,39.62 cm (15.6 inch),2560 x 1440 Pixel,165 Hz,"1,24,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGZ5F34DHNDHHF,https://www.flipkart.com/product/p/item?pid=COMGZ5F34DHNDHHF,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,256 GB,16 GB,NVIDIA GeForce RTX 4060,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"89,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGCXD7RWUFARSB,https://www.flipkart.com/product/p/item?pid=COMGCXD7RWUFARSB,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"40,990"
COMG6AKVMUFMK7MS,https://www.flipkart.com/product/p/item?pid=COMG6AKVMUFMK7MS,Core i5,11th Gen,Max Frequency Up to 4.4 GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,120 Hz,"71,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGGJQXDWYFUED2,https://www.flipkart.com/product/p/item?pid=COMGGJQXDWYFUED2,Core i9,12th Gen,Up to 5.0 GHz,4 TB,32 GB,NVIDIA GeForce RTX 3080 Ti,16 GB,No,43.94 cm (17.3 inch),2560 x 1440 Pixel,240 Hz,"3,99,990"
COMG6D9UFZJMFGHK,https://www.flipkart.com/product/p/item?pid=COMG6D9UFZJMFGHK,Ryzen 5 Quad Core,,2.1 GHz to max turbo frequency at 3.7 Ghz,256 GB,8 GB,AMD Radeon Vega Graphics,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"42,690"
COMGMNCQZ8UWJ2SF,https://www.flipkart.com/product/p/item?pid=COMGMNCQZ8UWJ2SF,Ryzen 5 Hexa Core,,2.0GHz Upto 4.5GHz,512 GB,8 GB,AMD Radeon AMD,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"59,990"
COMGZ7FRUHRF8AA3,https://www.flipkart.com/product/p/item?pid=COMGZ7FRUHRF8AA3,Ryzen 5 Hexa Core,,2.1GHz upto 4.0GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"42,490"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMFGNHGKYJEYGG3,https://www.flipkart.com/product/p/item?pid=COMFGNHGKYJEYGG3,Core i5,8th Gen,2.4 GHz with Turbo Boost Upto 4.1 GHz,512 GB,8 GB,Intel Integrated Iris Plus 655,,No,33.78 cm (13.3 inch),2560 x 1600 Pixel,,"1,62,490"
COMGHFTHHXH9AKMS,https://www.flipkart.com/product/p/item?pid=COMGHFTHHXH9AKMS,Celeron Dual Core,,1.1 GHz upto max turbo frequency at 2.8 Ghz,,4 GB,Intel Integrated UHD,,Yes,29.46 cm (11.6 inch),1366 x 768 Pixel,,"16,990"
COMGFWCYNB6HSFYR,https://www.flipkart.com/product/p/item?pid=COMGFWCYNB6HSFYR,Ryzen 7 Octa Core,,3.2 GHz upto max turbo frequency at 4.7 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 3050,4 GB,Yes,34.04 cm (13.4 Inch),1920 x 1200 Pixel,,"1,27,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMGHQBGKCNGMGNX,https://www.flipkart.com/product/p/item?pid=COMGHQBGKCNGMGNX,Core i5,12th Gen,1.3 Ghz. Turbo Upto 4.4 Ghz.,512 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 inch),1920x1080$$Pixels pixel,60 Hz,"56,990"
COMGJ75HSGKRCCSQ,https://www.flipkart.com/product/p/item?pid=COMGJ75HSGKRCCSQ,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,Intel Integrated UHD,,Yes,40.64 cm (16 Inch),1920 x 1080 Pixel,,"89,490"
COMG55HHKFYVQMC5,https://www.flipkart.com/product/p/item?pid=COMG55HHKFYVQMC5,Core i3,11th Gen,1.7 GHz upto Max Turbo Frequency at 4.1 GHz,256 GB,8 GB,Intel Integrated UHD,,No,38.0 cm (14.96 Inch),1920 x 1080 Pixels,,"38,990"
COMFWREFSMVE7FJG,https://www.flipkart.com/product/p/item?pid=COMFWREFSMVE7FJG,Core i7,10th Gen,2.2 GHz with Turbo Boost Upto 5 GHz,2 TB,16 GB,NVIDIA GeForce RTX 2070 with Max-Q Design,8 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,240 Hz,"1,50,490"
COMFVSYVAM3MPYEH,https://www.flipkart.com/product/p/item?pid=COMFVSYVAM3MPYEH,Core i7,10th Gen,2.3 GHz with Turbo Boost Upto 5.1 GHz,1 TB,32 GB,NVIDIA GeForce RTX 2070 Max-Q,8 GB,No,39.62 cm (15.6 inch),3840 x 2160 Pixel,,"2,14,990"
COMGGJZFSCJ2W7JY,https://www.flipkart.com/product/p/item?pid=COMGGJZFSCJ2W7JY,Ryzen 9 Octa Core,,Max Boost Upto 4.9 GHz,1 TB,16 GB,AMD Radeon Radeon 680M,4 GB,Yes,34.04 cm (13.4 Inch),1920 x 1200 Pixels,120 Hz,"1,31,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGBNFUHREA8EJN,https://www.flipkart.com/product/p/item?pid=COMGBNFUHREA8EJN,Core i5,11th Gen,"Base Clock 3.10 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"68,989"
COMGG3S9JRVFZPMY,https://www.flipkart.com/product/p/item?pid=COMGG3S9JRVFZPMY,Core i5,12th Gen,"Base Clock 2.0 Ghz, Max Turbo Boost Frequency Up to 4.4 GHz",512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"84,990"
COMGZMWZUDHRCQCV,https://www.flipkart.com/product/p/item?pid=COMGZMWZUDHRCQCV,Ryzen 3 Dual Core,,,512 GB,8 GB,AMD Radeon,,No,35.56 cm (14 inch),1920 x 1080 pixel,,"40,790"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGH3V3HWVNTHCF,https://www.flipkart.com/product/p/item?pid=COMGH3V3HWVNTHCF,Core i7,12th Gen,3.5 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"70,990"
COMGJ3QYVY7WZHUM,https://www.flipkart.com/product/p/item?pid=COMGJ3QYVY7WZHUM,Ryzen 5 Hexa Core,,3.0 Ghz. Turbo Upto 4.0 Ghz.,1 TB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 pixel,144 Hz,"65,990"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMGMVCPWBZJYKP3,https://www.flipkart.com/product/p/item?pid=COMGMVCPWBZJYKP3,Ryzen 5 Hexa Core,,3.3GHz Upto 4.55GHz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"74,990"
COMGGJZFFQEAH6ZH,https://www.flipkart.com/product/p/item?pid=COMGGJZFFQEAH6ZH,Core i9,12th Gen,Up to 5.0 GHz,2 TB,32 GB,NVIDIA GeForce RTX 3080 Ti,16 GB,No,43.94 cm (17.3 inch),2560 x 1440 Pixel,240 Hz,"3,59,990"
COMGZMKFSM3F65NY,https://www.flipkart.com/product/p/item?pid=COMGZMKFSM3F65NY,Core i5,13th Gen,Max Turbo Frequency up to 4.7 GHz,512 GB,16 GB,NVIDIA GeForce RTX 2050,4 GB,No,35.56 cm (14 Inch),1920 x 1200 Pixel,60 Hz,"86,990"
COMGKFTFGGSX5ENP,https://www.flipkart.com/product/p/item?pid=COMGKFTFGGSX5ENP,Core i7,11th Gen,,512 GB,16 GB,Intel Integrated Intel Hd,,No,39.62 cm (15.6 inch),1080*1920 pixel,,"64,200"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMG9H9SYUPXXEMF,https://www.flipkart.com/product/p/item?pid=COMG9H9SYUPXXEMF,Ryzen 5 Quad Core,,,256 GB,8 GB,AMD Radeon Vega 8,,No,39.62 cm (15.6 inch),1080p pixel,,"51,990"
COMGFA5FWMCQBXB3,https://www.flipkart.com/product/p/item?pid=COMGFA5FWMCQBXB3,Ryzen 7 Octa Core,,3.2 GHz with Max Turbo Boost Frequency Up to 4.7 GHz,512 GB,16 GB,NVIDIA GeForce RTX 3050 Ti,4 GB,No,40.89 cm (16.1 Inch),1920 x 1080 Pixel,,"94,990"
COMGGYEBBQFFPTTN,https://www.flipkart.com/product/p/item?pid=COMGGYEBBQFFPTTN,Ryzen 5 Hexa Core,,Up to 4.2 GHz,512 GB,8 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"59,490"
COMEWGGD7PPP4UZF,https://www.flipkart.com/product/p/item?pid=COMEWGGD7PPP4UZF,Core i7,7th Gen,2.8 GHz with Turbo Boost Upto 3.8 GHz,128 GB,8 GB,NVIDIA GeForce GTX 1050Ti,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"1,09,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"46,000"
COMGZS9GMHCJY9FF,https://www.flipkart.com/product/p/item?pid=COMGZS9GMHCJY9FF,Core i7,13th Gen,1.50 GHz up to 5.00 GHz,512 GB,16 GB,NVIDIA GeForce RTX 4050,6 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,,"1,24,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMG6EZ2ZFNN6GCW,https://www.flipkart.com/product/p/item?pid=COMG6EZ2ZFNN6GCW,Ryzen 5 Hexa Core,,3.3 GHz upto max turbo frequency at 4.2 Ghz,512 GB,8 GB,NVIDIA GeForce RTX 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"66,490"
COMGMGSJYJE8PGEA,https://www.flipkart.com/product/p/item?pid=COMGMGSJYJE8PGEA,Core i7,13th Gen,3.6 GHz upto max turbo frequency at 4.9 Ghz,1 TB,16 GB,NVIDIA GeForce RTX 4050,6 GB,No,43.94 cm (17.3 Inch),1920 x 1080 Pixel,,"1,29,990"
COMFABHZFGVJWXBV,https://www.flipkart.com/product/p/item?pid=COMFABHZFGVJWXBV,Core i5,8th Gen,1.6 GHz with Turbo Boost Upto 3.9 GHz,512 GB,8 GB,Intel Integrated UHD 620,,No,33.78 cm (13.3 inch),1920 x 1080 Pixel,,"72,150"
COMGJ75HCCFJS8AE,https://www.flipkart.com/product/p/item?pid=COMGJ75HCCFJS8AE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,96.52 cm (38 cm),1920 x 1080 Pixel,,"44,500"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGD4Y5G53ZV9QF,https://www.flipkart.com/product/p/item?pid=COMGD4Y5G53ZV9QF,Ryzen 7 Octa Core,5th Gen,1.9 GHz,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1080$$Pixels pixel,,"98,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGHJ46ZGSH5NP2,https://www.flipkart.com/product/p/item?pid=COMGHJ46ZGSH5NP2,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,16 GB,Intel Integrated Iris Xe,,Yes,35.56 cm (14 inch),1920 x 1080 Pixels,,"84,990"
COMF79ZYZJYMUFD4,https://www.flipkart.com/product/p/item?pid=COMF79ZYZJYMUFD4,Core i9,8th Gen,2.9 GHz with Turbo Boost Upto 4.8 GHz,1 TB,16 GB,NVIDIA GeForce GTX 1050Ti,4 GB,Yes,39.62 cm (15.6 inch),3840 x 2160 Pixel,,"1,97,990"
COMG9NYDH9Q4QMHZ,https://www.flipkart.com/product/p/item?pid=COMG9NYDH9Q4QMHZ,Ryzen 3 Dual Core,,3.5,512 GB,8 GB,AMD Radeon Radeon Graphics,,No,96.52 cm (38 cm),1920 x 1080 Pixel,,"42,990"
COMGC3HZASRWKGTN,https://www.flipkart.com/product/p/item?pid=COMGC3HZASRWKGTN,Ryzen 3 Dual Core,,2.6 GHz upto max turbo frequency at 3.5 Ghz,512 GB,8 GB,AMD Radeon AMD,,No,96.52 cm (38 cm),1920 x 1080 Pixel,,"49,498"
COMG3P7NVV5NPGRV,https://www.flipkart.com/product/p/item?pid=COMG3P7NVV5NPGRV,Ryzen 5 Quad Core,,2.1 GHz to Max Turbo Frequency at 3.7 GHz,512 GB,8 GB,AMD Radeon Vega Graphics,,No,35.56 cm (14 inches),1920 x 1080 Pixels,,"46,490"
COMGZMKF3UAXVYU9,https://www.flipkart.com/product/p/item?pid=COMGZMKF3UAXVYU9,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMG5AYMDY4WBVWP,https://www.flipkart.com/product/p/item?pid=COMG5AYMDY4WBVWP,Core i5,11th Gen,4.2 GHz,512 GB,16 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"69,990"
COMGMGXFTYZZUJYW,https://www.flipkart.com/product/p/item?pid=COMGMGXFTYZZUJYW,Ryzen 5 Quad Core,,2.8 GHz upto max turbo frequency at 4.3 Ghz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"52,990"
COMGPF5C98GF8FEH,https://www.flipkart.com/product/p/item?pid=COMGPF5C98GF8FEH,Core i3,11th Gen,3.00GHz Upto 4.10GHz,256 GB,8 GB,Intel Integrated Integrated,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"29,990"
COMGZMKFGYFBMHVJ,https://www.flipkart.com/product/p/item?pid=COMGZMKFGYFBMHVJ,Core i5,12th Gen,3.3 GHz upto max turbo frequency at 4.4 Ghz,512 GB,16 GB,NVIDIA GeForce RTX 3050,4 GB,No,40.64 cm (16 Inch),1920 x 1200 Pixel,120 Hz,"72,990"
COMFY8QXWZVMGFQK,https://www.flipkart.com/product/p/item?pid=COMFY8QXWZVMGFQK,Core i3,10th Gen,1.2 GHz with Turbo Boost Upto 3.4 GHz,256 GB,8 GB,Intel Integrated UHD,,No,38.0 cm (14.96 Inch),1920 x 1080 Pixel,,"39,490"
COMFTWZDS7SYPES7,https://www.flipkart.com/product/p/item?pid=COMFTWZDS7SYPES7,Core i7,10th Gen,2.6 GHz with Turbo Boost Upto 5 GHz,256 GB,8 GB,NVIDIA GeForce GTX 1650 Ti,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,120 Hz,"87,390"
COMGZMKFJ8ERMGJH,https://www.flipkart.com/product/p/item?pid=COMGZMKFJ8ERMGJH,Core i9,13th Gen,Max Turbo Frequency up to 5.4 GHz,1 TB,16 GB,NVIDIA GeForce RTX 4050,6 GB,No,40.64 cm (16 Inch),3200 x 2000 Pixel,120 Hz,"1,59,990"
COMG9VHHF6HVJPP9,https://www.flipkart.com/product/p/item?pid=COMG9VHHF6HVJPP9,Ryzen 5 Hexa Core,,2.1 GHz with Max Turbo Boost Frequency Up to 4.0 GHz,512 GB,8 GB,AMD Radeon AMD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"43,975"
COMFUZ3JZ6VQZN9Y,https://www.flipkart.com/product/p/item?pid=COMFUZ3JZ6VQZN9Y,Core i5,10th Gen,1 GHz with Turbo Boost Upto 3.6 GHz,512 GB,8 GB,Intel Integrated UHD,,No,35.56 cm (14 inch),1920 x 1080 Pixel,,"62,990"
COMGZ4PN7CGG6SUD,https://www.flipkart.com/product/p/item?pid=COMGZ4PN7CGG6SUD,Core i7,11th Gen,.3 GHz upto 4.6 GHz,256 GB,16 GB,NVIDIA GeForce GTX 1650,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"62,990"
COMGCYCEGHGCPEDJ,https://www.flipkart.com/product/p/item?pid=COMGCYCEGHGCPEDJ,Ryzen 7 Octa Core,,4.7,512 GB,16 GB,NVIDIA GeForce RTX RTX 3050,4 GB,No,39.62 cm (15.6 Inch),1920 x 1080 Pixels,144 Hz,"87,990"
COMGKCFXPF5GZ6XM,https://www.flipkart.com/product/p/item?pid=COMGKCFXPF5GZ6XM,Core i5,12th Gen,"Base Frequency 3.30 GHz, Max Turbo Boost Frequency Up to 4.40 GHz",512 GB,8 GB,Intel Integrated Iris Xe,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"57,990"
COMG9VHHG6Q3RRJX,https://www.flipkart.com/product/p/item?pid=COMG9VHHG6Q3RRJX,Core i3,11th Gen,1.7 GHz upto max turbo frequency at 4.1 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"36,990"
COMGHPY3GWDBV42P,https://www.flipkart.com/product/p/item?pid=COMGHPY3GWDBV42P,Ryzen 5 Hexa Core,,,512 GB,16 GB,AMD Radeon Integrated AMD Radeon Graphics,,Yes,35.56 cm (14 inch),1920 x 1200 pixel,,"63,990"
COMGJMGBJHK99WDK,https://www.flipkart.com/product/p/item?pid=COMGJMGBJHK99WDK,Core i3,11th Gen,4.10 GHz Max Turbo Frequency,256 GB,8 GB,Intel Integrated,,No,39.62 cm (15.6 inch),1920 x 1080 Pixel,,"35,699"
COMGZ4PN3U2GZUMD,https://www.flipkart.com/product/p/item?pid=COMGZ4PN3U2GZUMD,Core i5,11th Gen,2.50 GHz up to 4.50 GHz,512 GB,8 GB,Intel Integrated Iris Xe,,No,35.56 cm (14 Inch),2160 x 1440 Pixel,,"42,999"
COMGH3XBQUDKAMCA,https://www.flipkart.com/product/p/item?pid=COMGH3XBQUDKAMCA,Ryzen 7 Quad Core,10th Gen,,1 TB,16 GB,NVIDIA GeForce RTX RX 6700S- 8GB,8 GB,No,35.56 cm (14 inch),1080x1920$$Pixels pixel,,"1,54,990"
COMGZ763HJFBAHFH,https://www.flipkart.com/product/p/item?pid=COMGZ763HJFBAHFH,Ryzen 7 Quad Core,,,1 TB,16 GB,NVIDIA GeForce RTX NVIDIA® GeForce® RTX™ 3050,4 GB,No,39.62 cm (15.6 inch),1920 x 1080 pixel,,"85,500"
COMGPF5CQ7VDWDT4,https://www.flipkart.com/product/p/item?pid=COMGPF5CQ7VDWDT4,Core i3,11th Gen,3.00GHz Upto 4.10GHz,512 GB,8 GB,Intel Integrated Integrated,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"31,990"
COMGP24QHAAUK7JE,https://www.flipkart.com/product/p/item?pid=COMGP24QHAAUK7JE,Core i3,12th Gen,0.9 GHz upto max turbo frequency at 4.4 Ghz,512 GB,8 GB,Intel Integrated UHD,,No,90.32 cm (35.56 cm),1920 x 1080 Pixel,,"39,990"
COMGGQE9GJJK6HGR,https://www.flipkart.com/product/p/item?pid=COMGGQE9GJJK6HGR,Core i3,11th Gen,MaxTurbo Frequency up to 4.10GHz,512 GB,8 GB,Intel Integrated UHD,,No,39.62 cm (15.6 Inch),1920 x 1080 Pixel,,"32,990"
COMGZBHZTTXGGXXZ,https://www.flipkart.com/product/p/item?pid=COMGZBHZTTXGGXXZ,Core i3,11th Gen,3.0GHz Upto 4.1GHz,256 GB,8 GB,Intel Integrated Integrated,,No,35.56 cm (14 Inch),1920 x 1080 Pixel,,"56,426"
